岡崎がよく働いてる,,,,,,,,
いつまでマイアミ奇跡にすがってんだよｗ,,,,,,,,
おｋ,,,,,,,,
いいね,,,,,,,,
どうせ全敗だろう,,,,,,,,
いい,,,,,,,,
ハリル「…」,,,,,,,,
代えるタイミングがおかしいんだぞ！,,,,,,,,
じゃああそこで解任するなよ,,,,,,,,
何を見せられてるのか,,,,,,,,
弱いとこうなる,,,,,,,,
批判と思ってるところが頭おかしいんだよな,,,,,,,,
パラグアイ引いてる？,,,,,,,,
言い訳ばっかｗ,,,,,,,,
なら変えるなよw,,,,,,,,
なお予選リーグ敗退,,,,,,,,
ころころ,,,,,,,,
ハリルをあのタイミングで解任した協会批判ですね,,,,,,,,
キャンチョメ出てないの？,,,,,,,,
めっちゃいいやん,,,,,,,,
スイス６位　　パラグアイ３１位,,,,,,,,
やっぱ柴崎うまいわ,,,,,,,,
すぐこける,,,,,,,,
ｗｗｗ,,,,,,,,
ならﾊﾘﾙでいけよ,,,,,,,,
ゴロゴロ,,,,,,,,
不自然な擁護きたあああああ,,,,,,,,
パス出すとこない,,,,,,,,
パスが弱いと相手ＤＦの足がとど置いちゃうんだよ,,,,,,,,
遠藤おっせえ,,,,,,,,
ハリルを外したんだからな・・・,,,,,,,,
転ぶところじゃないわ,,,,,,,,
しかし　よく転ぶなｗ,,,,,,,,
遠藤はきついな,,,,,,,,
スポンサーの犬だろ,,,,,,,,
コンビネーションってメンツ同じやん,,,,,,,,
武藤いらん,,,,,,,,
どんどん転べ,,,,,,,,
ムトゥは安心だなほんと,,,,,,,,
え,,,,,,,,
？？,,,,,,,,
うむ,,,,,,,,
そうか？,,,,,,,,
柴崎がボール持つとみんな動き出すｗ,,,,,,,,
かっこいい？,,,,,,,,
ウッホ,,,,,,,,
よくない,,,,,,,,
転がり過ぎ,,,,,,,,
本番は４年後だから大丈夫,,,,,,,,
え,,,,,,,,
パラグアイプレッシャー弱い,,,,,,,,
遠藤がやばい,,,,,,,,
いいぞ,,,,,,,,
こけてるのわざとじゃにわかｗ,,,,,,,,
貧乏くじもなにもおろした一人やろ,,,,,,,,
え,,,,,,,,
え,,,,,,,,
え,,,,,,,,
なんだよw,,,,,,,,
おいｗ,,,,,,,,
？,,,,,,,,
岡崎ｗ,,,,,,,,
おそ,,,,,,,,
ｗｗ,,,,,,,,
あかん,,,,,,,,
＾8＾あああ,,,,,,,,
雑＆下手,,,,,,,,
ｗｗｗｗｗｗｗｗｗ,,,,,,,,
じじいが,,,,,,,,
ひどい,,,,,,,,
秋岡,,,,,,,,
協会の犬ｗｗ」,,,,,,,,
岡崎ダメだな,,,,,,,,
岡崎・・・,,,,,,,,
あにいまの,,,,,,,,
キープして引き付けられる選手いないの,,,,,,,,
岡崎やっぱダメだろ足,,,,,,,,
できないことをしすぎｗ,,,,,,,,
年寄りはもう引退しろ,,,,,,,,
縦に速いサッカーしてるじゃんｗ,,,,,,,,
香川うどんすぎ,,,,,,,,
慌てすぎ,,,,,,,,
アントニオ,,,,,,,,
そりゃ相手スイスだからな,,,,,,,,
走り込みが足りない,,,,,,,,
精度・・・・,,,,,,,,
チャンスですよ,,,,,,,,
いいね,,,,,,,,
シュート０本のジャップ代表ｗｗ,,,,,,,,
転がるのが仕事だよ,,,,,,,,
トラップがへただな,,,,,,,,
パラグアイ攻められんな,,,,,,,,
いいね,,,,,,,,
いい,,,,,,,,
お,,,,,,,,
岡崎はコケるのが仕事,,,,,,,,
岡崎はじじいだからな,,,,,,,,
時差ぼけか,,,,,,,,
がーりがーりく　がーりがーりくん,,,,,,,,
歳のせいかなぁ,,,,,,,,
乾に運ばせろよ,,,,,,,,
お,,,,,,,,
遅いんだよなぁ,,,,,,,,
全然シュートなしｗｗｗｗｗｗｗｗｗｗｗｗｗｗ,,,,,,,,
サッカーって人気あるのか？,,,,,,,,
身体がダメか,,,,,,,,
いいクロスだった,,,,,,,,
？,,,,,,,,
チーン,,,,,,,,
ええ,,,,,,,,
合わないな,,,,,,,,
クロス適当すぎ,,,,,,,,
おせー,,,,,,,,
後半バテるよ,,,,,,,,
え・・・,,,,,,,,
このパターンしかないの？,,,,,,,,
プレスが弱すぎる,,,,,,,,
クロスひどいな,,,,,,,,
お,,,,,,,,
おかざき使えねえ,,,,,,,,
まだら芝,,,,,,,,
柴崎の縦パス,,,,,,,,
あわない・・・,,,,,,,,
相変わらず攻めきれない,,,,,,,,
ムトゥどこおんねん,,,,,,,,
香川棒立ち,,,,,,,,
岡崎うまいよ,,,,,,,,
縦パスは入るな,,,,,,,,
トラップでかすぎだろ,,,,,,,,
トラップ,,,,,,,,
自業自得っちゃそうだが西野は矢面に立たされてるから可哀相でもある,,,,,,,,
おｋおｋ,,,,,,,,
岳のテンポが世界基準,,,,,,,,
なんやそれ,,,,,,,,
ゴールなき消耗,,,,,,,,
ああ,,,,,,,,
野球よりは面白い,,,,,,,,
すまんの、歳やねん,,,,,,,,
岡崎、香川、遠藤,,,,,,,,
(´・ω・｀),,,,,,,,
乾いいわ,,,,,,,,
ボール持ったら攻めろよ,,,,,,,,
岡崎反転したらシュート打てよ,,,,,,,,
香川・・・,,,,,,,,
シュート無いよな,,,,,,,,
遅えよ,,,,,,,,
なんだよ,,,,,,,,
世界の本田がいたら2点くらいとってるわ,,,,,,,,
悪くない。速さがある,,,,,,,,
2軍だなやっぱ,,,,,,,,
形はできてるよなあシュートないけど,,,,,,,,
クロス入れてもちびっこしかいないんだよなぁ,,,,,,,,
精度がない,,,,,,,,
アイディアが弱い,,,,,,,,
ほんとシュートないな,,,,,,,,
引いて守られてるだけだろ,,,,,,,,
つまらん,,,,,,,,
縦パスビシッと入るといいね,,,,,,,,
だれもはしりこまないし,,,,,,,,
ひっかかるという表現,,,,,,,,
チビばっかなんだからサイドから入れても点はいらんだろｗ,,,,,,,,
弱杉内俊哉,,,,,,,,
中に入る人がいない,,,,,,,,
抜ければ,,,,,,,,
下手フェ,,,,,,,,
こいつらゴール前でなにしてんの,,,,,,,,
カカシ？,,,,,,,,
こっさ,,,,,,,,
アルシンドいたやん,,,,,,,,
シュート０,,,,,,,,
相手は4軍だな,,,,,,,,
いつも最後のパスがアレよね,,,,,,,,
ターゲット居ないのにクロスてｗ,,,,,,,,
1軍がｋｓだったろ,,,,,,,,
西野の不安顔,,,,,,,,
コロンビアなら全部カウンターきてる,,,,,,,,
もっとシンプルにゴールを狙えよ,,,,,,,,
録画なの？,,,,,,,,
やばい眠くなってきたｗｗ,,,,,,,,
安心の無得点試合（そろそろ点とって,,,,,,,,
引いて守るようなチームちゃうぞパラグアイは,,,,,,,,
今日はいいよ前線の守備がはまってる,,,,,,,,
大迫とゴリ入ったらチャンスあるな,,,,,,,,
柴崎ええぞ,,,,,,,,
眠くなる試合だな,,,,,,,,
本番これで90分まつんですかね。。。,,,,,,,,
しっかしひどい試合だ,,,,,,,,
乾で終わるワンパターん,,,,,,,,
香川が中島ならなあ,,,,,,,,
パラグアイやる気出してくれー,,,,,,,,
本田は出すな,,,,,,,,
電柱がいないから低いクロスしかだめか,,,,,,,,
なんでもいいから点いれてほしい,,,,,,,,
仮想コロンビア？,,,,,,,,
ハリルは世界を知ってたのにな,,,,,,,,
速いだけで強く見えるのかお前らｗｗｗｗｗｗ,,,,,,,,
やっぱりダメか,,,,,,,,
香川のとこ中島にしたい,,,,,,,,
シュート打てないFW,,,,,,,,
こんな精度で勝つとかないわ,,,,,,,,
崩さないと点取れないよ,,,,,,,,
球回しなら勝てる,,,,,,,,
乾いいわ,,,,,,,,
鹿島ライン,,,,,,,,
パラグアイも攻めてないよ,,,,,,,,
てか、早く入れろや,,,,,,,,
シュート数０,,,,,,,,
結局10分くらいで消えるのな,,,,,,,,
どうやって点取るつもりなんだろ,,,,,,,,
パラグアイさんどうしちゃったんだ,,,,,,,,
本田が要らないのは分かったな,,,,,,,,
これスイス戦メンバーなら楽勝だったな,,,,,,,,
念仏応援無いといいな,,,,,,,,
武藤乾は当確だろ,,,,,,,,
あんまり攻められてはないな,,,,,,,,
本番大丈夫なん？,,,,,,,,
やっぱりパラグアイやる気ねえなw本番ぼこぼこにされるわ,,,,,,,,
香川も本田ももう自信ないのか逃げるよなぁ,,,,,,,,
もう鹿島が出ろよ,,,,,,,,
鹿島だ,,,,,,,,
帰りは全員エコノミーで帰って来いよ,,,,,,,,
中盤がいい　長谷部いんねーか,,,,,,,,
本番では本田は30分で交代,,,,,,,,
岡崎ももう前みたいなキレはないよ,,,,,,,,
本田はまた文句言われるぞ,,,,,,,,
明らかに引いて守ってるやんけ,,,,,,,,
山口は守備だけしてろ,,,,,,,,
本田とかもういない人なんだから,,,,,,,,
仮想コロンバイン,,,,,,,,
４年後に期待するか,,,,,,,,
乾はシュート打つけど入らない。,,,,,,,,
みてるだけ？,,,,,,,,
中島ならドリブルあるしなあ,,,,,,,,
吉田クビかな,,,,,,,,
ホモはせっかち,,,,,,,,
パラグアイはモチベ上がらんだろ、そりゃ,,,,,,,,
寝るな( _ω_)ｽﾔｧ,,,,,,,,
ナメプか,,,,,,,,
パラグアイも2軍だ,,,,,,,,
褒めてるやつ本田さんのことだいきらいだろ,,,,,,,,
怪我させたくないんだろ,,,,,,,,
重箱の隅を褒める解説,,,,,,,,
高校生にしか見えない,,,,,,,,
腹具合,,,,,,,,
早く入れよう,,,,,,,,
スイス戦なんて得点以上の実力差,,,,,,,,
ｚｚｚ,,,,,,,,
パラグアイってこんなものなのか？,,,,,,,,
まだ１点も入れられてないのやるじゃん,,,,,,,,
山口メンバーなにしてんの,,,,,,,,
槙野と長谷部と原口を出せ,,,,,,,,
まさか無得点で本番終わるわけが・・・,,,,,,,,
パラグアイのモチベーション・・・,,,,,,,,
本戦もっと強い相手よ,,,,,,,,
つまらん試合だな,,,,,,,,
つまらん試合,,,,,,,,
パラグアイはケガさえしなければいい,,,,,,,,
これでカウンターポンで取られるからな,,,,,,,,
遠藤・小野・小笠原だせ,,,,,,,,
なにいまの,,,,,,,,
パスが本当ひどい,,,,,,,,
本田ならなー,,,,,,,,
下手と下手か,,,,,,,,
パラグアイ何位？,,,,,,,,
チラベルトいないだろ,,,,,,,,
パラグアイよええ,,,,,,,,
香川そこ体でいけよ,,,,,,,,
蹴鞠？,,,,,,,,
あら,,,,,,,,
いつも話題になる本田って出してみろよ？どいつだよ,,,,,,,,
どっちも下手なんだが,,,,,,,,
あら,,,,,,,,
なんだこれ,,,,,,,,
たてポン,,,,,,,,
コロンビアはつええぞー,,,,,,,,
怪我人でても追加招集できないの？,,,,,,,,
つまんね,,,,,,,,
2軍だよ」パラグアイ,,,,,,,,
大丈夫だよ負けるから,,,,,,,,
パラグアイ、オフ中だからな,,,,,,,,
本田ならキープ,,,,,,,,
岡崎は怪我明けだからな,,,,,,,,
あら,,,,,,,,
香川だいぶ消えてきたな,,,,,,,,
相手やる気あんの？,,,,,,,,
ベンフィカにいたカルドーソ,,,,,,,,
川島なら,,,,,,,,
早く点取れよパラグアイ,,,,,,,,
北澤見てればわかることしか言わないな,,,,,,,,
パラグアイのほうがランク上だろ,,,,,,,,
庄司植田高さで負けてない,,,,,,,,
あ,,,,,,,,
川島がいないだけで安心感が違う,,,,,,,,
香川４ね,,,,,,,,
てか、相手弱いな,,,,,,,,
ｗ,,,,,,,,
まったりしてんな,,,,,,,,
都並暗くね,,,,,,,,
は？,,,,,,,,
なんだよ,,,,,,,,
すか,,,,,,,,
強いｗ,,,,,,,,
????????????????????????????,,,,,,,,
いまいち,,,,,,,,
おいおい,,,,,,,,
精度が,,,,,,,,
コンパクト教,,,,,,,,
ケイスケ・ホンダ不足,,,,,,,,
速報　本田ベンチでバテた,,,,,,,,
元々岡崎は1トップ向かない,,,,,,,,
んんんん,,,,,,,,
ｗ,,,,,,,,
あ,,,,,,,,
ぶっちゃけスマホゲーが捗るくらい暇だわｗｗｗｗ,,,,,,,,
あ,,,,,,,,
川島カメラ,,,,,,,,
映すな,,,,,,,,
でんつう「二軍だわ」,,,,,,,,
ミス多い,,,,,,,,
退屈すぎるんだが,,,,,,,,
メスゴリラ,,,,,,,,
シュートまで行けない,,,,,,,,
メスｗ,,,,,,,,
Ｗ杯本戦で練習試合はコロンビアを油断させる作戦でしたっていうなら凄いけど,,,,,,,,
中村出せよ,,,,,,,,
１本だ落ち着いて１本いこう、まだあわてるような時間じゃない,,,,,,,,
あさの何しに来た？,,,,,,,,
W杯優勝するまで日本に帰ってこなくていいぞ,,,,,,,,
浅野おるやん,,,,,,,,
飛ばすねえ,,,,,,,,
香川いらなくね？,,,,,,,,
宇佐美ｗ,,,,,,,,
あさの,,,,,,,,
ゴム手袋してるぞあいつ,,,,,,,,
メス顔,,,,,,,,
何で中嶋呼ばんかった？,,,,,,,,
おい,,,,,,,,
ヤス松木呼べよ,,,,,,,,
浅野なんでいるの,,,,,,,,
香川のとこ中島でよかったじゃん,,,,,,,,
川島はもう判断が遅い,,,,,,,,
いいね,,,,,,,,
川島はもう出ない,,,,,,,,
イエロー,,,,,,,,
こうやって素早くファウル,,,,,,,,
川島はもう使わないでくれ,,,,,,,,
これですｗ,,,,,,,,
もういい帰れ,,,,,,,,
絶賛日本ｗ,,,,,,,,
アトムヘア,,,,,,,,
コンパクトといえばテクマクマヤコン,,,,,,,,
W杯に出ないパラグアイと試合する意味wwwwwww,,,,,,,,
川島専用カメラ,,,,,,,,
パラとスイスではレベルが違う,,,,,,,,
香川いる時点で一人すくないからね,,,,,,,,
川島wwwww,,,,,,,,
パラグアイ全然プレスかけてこないな,,,,,,,,
ハリルのサッカーやね,,,,,,,,
イケメン,,,,,,,,
人が沢山,,,,,,,,
うわ,,,,,,,,
こてん,,,,,,,,
さっきから何言ってんだ北沢,,,,,,,,
おいｗ,,,,,,,,
香川いらんな,,,,,,,,
ファールか,,,,,,,,
いいよいいよ柴崎,,,,,,,,
ミスしたらスローインだよ,,,,,,,,
え？,,,,,,,,
ムトゥおこ,,,,,,,,
え？,,,,,,,,
香川４ね,,,,,,,,
かたち,,,,,,,,
ラフい,,,,,,,,
え？,,,,,,,,
サイヤ人,,,,,,,,
おおざこｗ,,,,,,,,
誰だよあれ,,,,,,,,
ｗｗｗ,,,,,,,,
なんの形だよｗ,,,,,,,,
形ねえ,,,,,,,,
武藤は反応直後のスピードが速い,,,,,,,,
できてねえだろｗ,,,,,,,,
じゃあ点取れよ,,,,,,,,
あ,,,,,,,,
わらw,,,,,,,,
ｗ,,,,,,,,
ｗ,,,,,,,,
やばい,,,,,,,,
ｗ,,,,,,,,
あの紙がなあ・・・,,,,,,,,
ｗ,,,,,,,,
染めてベンチ,,,,,,,,
ｗ,,,,,,,,
ｗ,,,,,,,,
都並暗くね,,,,,,,,
決めなきゃ意味ないよ,,,,,,,,
おっさんばっか,,,,,,,,
元気玉,,,,,,,,
オレたちのサッカー,,,,,,,,
キャンチョメてｗ,,,,,,,,
そろそろ1点取られるな,,,,,,,,
エンジョイ勢,,,,,,,,
長友試合出てないのかｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗ,,,,,,,,
ｗ,,,,,,,,
金髪ゴリラ,,,,,,,,
！？,,,,,,,,
出てないけど形ができてきたｗ,,,,,,,,
うお,,,,,,,,
長友ばかなんじゃないか,,,,,,,,
ムトウはキレキレやぞ,,,,,,,,
金髪恥ずかしいわ,,,,,,,,
キーパー,,,,,,,,
川島なら,,,,,,,,
こっっわ,,,,,,,,
ひええええ,,,,,,,,
あぶねえ,,,,,,,,
あお,,,,,,,,
あぶねえええええええええええええええええ,,,,,,,,
おお,,,,,,,,
あぶね,,,,,,,,
あっぶ,,,,,,,,
おC,,,,,,,,
おしい,,,,,,,,
あぶねえ,,,,,,,,
あっぶね,,,,,,,,
いいシュートだ,,,,,,,,
ぶ,,,,,,,,
こっわ・・・,,,,,,,,
www,,,,,,,,
あっぶねえ,,,,,,,,
抜けちゃったな,,,,,,,,
実質１点,,,,,,,,
入ったかと,,,,,,,,
あぶねえ,,,,,,,,
DB長友ごろいいな,,,,,,,,
＼(^o^)／フラグきたー,,,,,,,,
相変わらずザル,,,,,,,,
森崎くんやん,,,,,,,,
ふぅ,,,,,,,,
おｃｗ,,,,,,,,
川島交代しろ,,,,,,,,
いいシュート,,,,,,,,
クリアしろよ,,,,,,,,
反応しろよ,,,,,,,,
触れずｗ,,,,,,,,
東口もあかんなｗ,,,,,,,,
楽しんご,,,,,,,,
川島あぶんええ,,,,,,,,
キック力こええ,,,,,,,,
jissitu 1-0,,,,,,,,
パンチングｗｗｗ,,,,,,,,
ゴーーーーーーーーーーーーーーール！　練習,,,,,,,,
パラいいうごき,,,,,,,,
川島かよｗ,,,,,,,,
川島魂を感じた,,,,,,,,
後半中村使えよ,,,,,,,,
動けずｗｗｗｗ,,,,,,,,
出たなら触れ,,,,,,,,
東口…,,,,,,,,
川島よりいい,,,,,,,,
おｃｃｃｃ,,,,,,,,
いいシュート,,,,,,,,
打たれてるよ,,,,,,,,
あぶ,,,,,,,,
いいシュート,,,,,,,,
川島ポイ動きｗ,,,,,,,,
山口は詰めてたがボディブロック,,,,,,,,
動けねえｗ,,,,,,,,
少ないチャンスでこの威力よ,,,,,,,,
動けないｗｗ,,,,,,,,
岡崎が石崎したな,,,,,,,,
反応できず,,,,,,,,
動けてないｗｗ,,,,,,,,
こわ,,,,,,,,
その調子,,,,,,,,
反応出来てないねｗ,,,,,,,,
キーバー動けねえｗｗｗｗ,,,,,,,,
アウトサイドのいいシュートだった,,,,,,,,
ザルそう,,,,,,,,
ままええわ,,,,,,,,
混戦も弱い,,,,,,,,
見きったな,,,,,,,,
オスカル,,,,,,,,
出たなら触らないと,,,,,,,,
遠慮なく蹴れよ,,,,,,,,
川島なら,,,,,,,,
オリックス,,,,,,,,
ナイッシュー,,,,,,,,
どう？勝ちそう？,,,,,,,,
東口の神通力で止めた,,,,,,,,
コロンビアなら,,,,,,,,
こんなんとめれんわ,,,,,,,,
ロメロか,,,,,,,,
森崎君の動きを見た,,,,,,,,
入ったら爆笑してた,,,,,,,,
１人もブロックできないのは問題,,,,,,,,
川島なら入ってた,,,,,,,,
東口今の触れてねえぞ,,,,,,,,
川島よりは遥かに「マシ」,,,,,,,,
川島かと思ったわ,,,,,,,,
川島なら殴ってた,,,,,,,,
メロメロ,,,,,,,,
さすが　ロメロ,,,,,,,,
ゾンビ,,,,,,,,
日向くん出せよ,,,,,,,,
しかも無得点ｗ,,,,,,,,
勝ち負けよりも点取れるかどうかやなもう,,,,,,,,
反町くんのカミソリシュート,,,,,,,,
０－２,,,,,,,,
いつもち んたら走ってるよな,,,,,,,,
ｗｗ,,,,,,,,
GK=ゴキブリ,,,,,,,,
えぇ・・・,,,,,,,,
3連敗,,,,,,,,
北口なら,,,,,,,,
ハリル「NDK」,,,,,,,,
川島ならバンザイしてどっかいってる,,,,,,,,
ノーゴールは確かに,,,,,,,,
川島ならポストにぶつかってた,,,,,,,,
そうなの？,,,,,,,,
ジョウージAロメロ,,,,,,,,
ゴール無いんかよｗ,,,,,,,,
２００分以上,,,,,,,,
スイスとパラグアイじゃレベルが違う,,,,,,,,
なにやってたん代表いままで,,,,,,,,
ふいんき,,,,,,,,
それやばすぎ,,,,,,,,
無得点解任,,,,,,,,
槙野とか長谷部とか実はいらない子なのか？ｗ,,,,,,,,
未勝利,,,,,,,,
中島が最新ゴールだぞｗ,,,,,,,,
ごーるなしｗｗｗｗ,,,,,,,,
xxx,,,,,,,,
ざっこw,,,,,,,,
まぁ、勝たなくていいよ、ぶっちゃけｗ,,,,,,,,
つまんねスポーツではある,,,,,,,,
勝てるわけないじゃんｗ,,,,,,,,
え,,,,,,,,
今日で4連敗か,,,,,,,,
2失点JAPAN,,,,,,,,
草,,,,,,,,
チラベルト出てないん？,,,,,,,,
負けても点は取ってるハリルJ,,,,,,,,
このままのーごるで退任しそう,,,,,,,,
ソガはない,,,,,,,,
え,,,,,,,,
女子のなんとか杯並みの静かさ,,,,,,,,
川島ならポスト抱いてる,,,,,,,,
カミソリシュートは早田くんだろ,,,,,,,,
マリちゃんが癒し,,,,,,,,
いやいや,,,,,,,,
ハリルの時はなんだかんだで点取ってたな,,,,,,,,
ハリルは点が取れていた,,,,,,,,
ハリルは点取ってるｗｗｗ,,,,,,,,
調整試合で運使っても意味ないだろ,,,,,,,,
０－１　前提ｗ,,,,,,,,
どっちでもいいからなんか点いれろよ,,,,,,,,
いやいや　点とれ,,,,,,,,
最後のゴールは中島か・・・,,,,,,,,
Ｘ　ジャパン,,,,,,,,
ガーナの２軍に負けたのがスタメン組ですけどｗ,,,,,,,,
０－１　前提ｗｗｗｗ,,,,,,,,
サンタクルスは？,,,,,,,,
ハリルの本気を見たかったよ本番で,,,,,,,,
どこの草サッカーかと,,,,,,,,
丸裸,,,,,,,,
ドイツもそうだし,,,,,,,,
川島、東口よりマシだろ,,,,,,,,
まるでガヤさん並の言われよう,,,,,,,,
丸裸,,,,,,,,
全試合無得点目指してるの？,,,,,,,,
東口・宇佐美。。ガンバチルドレン多すぎ,,,,,,,,
そろそろ点数ほしい,,,,,,,,
0-1ｗｗｗｗどんだけよえーんだよｗｗ,,,,,,,,
丸裸,,,,,,,,
ジャップのせいでサッカークソつまんないｗ,,,,,,,,
本田は外してくれ,,,,,,,,
裸,,,,,,,,
税金の無駄ｗ,,,,,,,,
槙野w,,,,,,,,
ｗｗ,,,,,,,,
親善試合負けてクビにした国があるらしいよ,,,,,,,,
本田さんは守らないから,,,,,,,,
ベンチジャパン,,,,,,,,
入らないのわかってたから・・・,,,,,,,,
中村でいいと思うんだけど,,,,,,,,
どっかで,,,,,,,,
ベンチカメラいる？,,,,,,,,
レッドカード吉田ｗ,,,,,,,,
補欠,,,,,,,,
それな守備よわいな,,,,,,,,
いまだにノーゴールって,,,,,,,,
最弱日本,,,,,,,,
本田なら決めてるのにな・・・,,,,,,,,
パラグアイやる気ないよ,,,,,,,,
ＤＪ槇野,,,,,,,,
ビッグマウス昌司,,,,,,,,
槙野と長谷部と原口を出せ。,,,,,,,,
槙野と吉田じつはいらない子だった説,,,,,,,,
槙野の顔ｗ,,,,,,,,
ハリルはどうやって勝ってきたんだ・・,,,,,,,,
リストラ組みｗ,,,,,,,,
川島が駄目なんです,,,,,,,,
点とらなかったら勝てねーぞ,,,,,,,,
まーきの,,,,,,,,
最後のゴール槙野？,,,,,,,,
昔の日本,,,,,,,,
無理,,,,,,,,
ハリル無得点は2試合です,,,,,,,,
ﾈﾑｲ(´･ωゞ),,,,,,,,
はい無理―,,,,,,,,
日本は格下だし相手は日本相手に勝ち点３を得たいんだから守備は重要だろう,,,,,,,,
Ｗ杯出場国最弱だと思うよｗｗｗ,,,,,,,,
今日は時間が経つのが遅いなあ,,,,,,,,
意味不明じゃねーだろ理解できないのかｗ,,,,,,,,
ガリガリ君の広告あるな,,,,,,,,
ベルギーがクビにしてたな以前,,,,,,,,
俺もハリルなら本田外したかどうか見たかった,,,,,,,,
五輪までに勝てればええんちゃう,,,,,,,,
香川歩くな,,,,,,,,
ランク,,,,,,,,
これでW杯いくの？,,,,,,,,
香川４ね,,,,,,,,
焼き豚www,,,,,,,,
６１位より↓はない,,,,,,,,
絶対勝てないじゃん,,,,,,,,
ハメス再び,,,,,,,,
６月で終わりだね,,,,,,,,
香川守備は？,,,,,,,,
逆に言うとハリル時代は得点できてたということ,,,,,,,,
山口メンバー,,,,,,,,
絶対本田批判しないな,,,,,,,,
格下がいると思ってんの？,,,,,,,,
無理,,,,,,,,
うま,,,,,,,,
おお,,,,,,,,
お,,,,,,,,
はやい,,,,,,,,
お,,,,,,,,
いいぞー,,,,,,,,
お,,,,,,,,
いけええ,,,,,,,,
６１位がどう戦う・・・,,,,,,,,
よしよし,,,,,,,,
あー,,,,,,,,
うーん・・・,,,,,,,,
え,,,,,,,,
ｗ,,,,,,,,
おそい,,,,,,,,
ん？,,,,,,,,
あ,,,,,,,,
えええ,,,,,,,,
んんんん,,,,,,,,
へたか,,,,,,,,
位置取り・・・,,,,,,,,
精度,,,,,,,,
制度,,,,,,,,
てきとうなの出したな,,,,,,,,
あ,,,,,,,,
真正面ｗ,,,,,,,,
おｋ,,,,,,,,
無理だろｗ,,,,,,,,
こいつらｗ,,,,,,,,
それはないわー,,,,,,,,
いいよ,,,,,,,,
柴崎いける,,,,,,,,
武藤がサイドやってもな,,,,,,,,
待てよ,,,,,,,,
中学生レベル,,,,,,,,
武藤もっと前いけよ,,,,,,,,
それは無理,,,,,,,,
まあ武藤だししゃあない,,,,,,,,
自分でもっといけや,,,,,,,,
工夫がない,,,,,,,,
岳ちゃんすこ,,,,,,,,
クロスの制度,,,,,,,,
武藤がクロス出しちゃダメだろw,,,,,,,,
ファールばっかりするな,,,,,,,,
ちょっとよかた,,,,,,,,
中に人いないとな,,,,,,,,
どーん,,,,,,,,
セネガルもだいぶ格上だぞ　うぬぼれるな,,,,,,,,
ここはファールで止めないとな,,,,,,,,
子供の球ケリじゃんｗｗ,,,,,,,,
柴崎の守備やべえ,,,,,,,,
アッー!,,,,,,,,
イエロー気をつけろよ,,,,,,,,
いま香川よかったな,,,,,,,,
完全にケツを,,,,,,,,
岳いいぞ,,,,,,,,
今のクロスも決まるとは思えない,,,,,,,,
何だこれ,,,,,,,,
今日もダメじゃん,,,,,,,,
柴崎ファール多いわ,,,,,,,,
いやまず精度やろｗｗ,,,,,,,,
柴崎ファールいくつだよ,,,,,,,,
着地,,,,,,,,
悪質タックル,,,,,,,,
＾8＾ミハゲちゃんこん,,,,,,,,
ナイスファール,,,,,,,,
違うね　前に行こうとしてないからクロスあげたんだよ,,,,,,,,
コンパクトガーｗｗｗｗｗｗｗｗｗｗｗ,,,,,,,,
武藤サイドで使う無能,,,,,,,,
柴崎を中心に,,,,,,,,
香川頑張れ～！,,,,,,,,
武藤真ん中にしろよ,,,,,,,,
あぶ,,,,,,,,
村田「コンパクト」,,,,,,,,
あぶない,,,,,,,,
おい,,,,,,,,
コンパクト教,,,,,,,,
よえええええええええええええええええええええええええええええええええええええええええええええええええええええ,,,,,,,,
あぶね,,,,,,,,
エイトさんこん(´･ω･`)ノ,,,,,,,,
コケコケ,,,,,,,,
体はってるじゃん,,,,,,,,
岡崎の動きぐ,,,,,,,,
あぶ,,,,,,,,
香川狙われてるｗｗｗ,,,,,,,,
CB安定してるな,,,,,,,,
いいぞもっとやれ,,,,,,,,
スイス戦よりは断然いい,,,,,,,,
けずられる,,,,,,,,
今度は攻めろと,,,,,,,,
みんな守備頑張ってるな,,,,,,,,
岳はやっぱ別格だな,,,,,,,,
コンパクト村の尊重かよ,,,,,,,,
ゴミ選手達のゴミ試合,,,,,,,,
ケガしろ,,,,,,,,
まるで世界の強豪国みたいな振る舞いやな,,,,,,,,
きっちり来るな,,,,,,,,
うどんオワコン,,,,,,,,
内田なら,,,,,,,,
ガタイ,,,,,,,,
クロスに対して走り込めよ,,,,,,,,
厳しいマークだなｗ,,,,,,,,
香川そろそろ見せてくれ,,,,,,,,
うどん潰れちゃう,,,,,,,,
よえええええええええええええええええええええええええええええええええええええええええええええええええええええええええええ,,,,,,,,
ひょろひょろやな,,,,,,,,
うどん　いたのか,,,,,,,,
つくれてるのか？,,,,,,,,
日大パラグアイ,,,,,,,,
がたいw,,,,,,,,
香川あかんわオワコンだわ,,,,,,,,
良いぞあたってけ,,,,,,,,
岡崎にスルー出せるやつがいない,,,,,,,,
ガタイいい,,,,,,,,
ビズリーチ(＾ω＾)�ﾉ_,,,,,,,,
彫刻,,,,,,,,
マークきっついな香川,,,,,,,,
ここで4ねは意味わからんｗ,,,,,,,,
やる気ないからな,,,,,,,,
香川動かねーな,,,,,,,,
ええｗ,,,,,,,,
香川が消えてる,,,,,,,,
は？,,,,,,,,
あれ,,,,,,,,
え,,,,,,,,
